Sample	Species_rep	Species	TAD	Rel_abund
TARA_206_MES	TOA-bin-111	species_63	0.0	0
TARA_206_MES	TOA-bin-1114	species_79	1.8570203174745283	0.0245903
TARA_206_MES	TOA-bin-1118	species_503	0.193439289124193	0.00256149
TARA_206_MES	TOA-bin-113	species_814	0.0	0
TARA_206_MES	TOA-bin-1131	species_710	5.678018110583397	0.0751873
TARA_206_MES	TOA-bin-1137	species_831	0.14088081168066993	0.00186552
TARA_206_MES	TOA-bin-115	species_47	0.0370224935649146	0.000490245
TARA_206_MES	TOA-bin-1151	species_44	2.0665632358464063	0.0273651
TARA_206_MES	TOA-bin-116	species_592	0.0	0
TARA_206_MES	TOA-bin-1175	species_350	0.638741445027332	0.0084581
TARA_206_MES	TOA-bin-118	species_85	0.031654489145641014	0.000419163
TARA_206_MES	TOA-bin-1181	species_106	2.9922985181341	0.0396235
TARA_206_MES	TOA-bin-1193	species_222	3.7270563582099876	0.049353
TARA_206_MES	TOA-bin-1204	species_338	0.11846265798856019	0.00156866
TARA_206_MES	TOA-bin-121	species_32	0.34092365329442653	0.00451445
TARA_206_MES	TOA-bin-1218	species_780	0.0	0
TARA_206_MES	TOA-bin-1227	species_693	0.0	0
TARA_206_MES	TOA-bin-1229	species_286	0.0	0
TARA_206_MES	TOA-bin-123	species_772	0.0	0
TARA_206_MES	TOA-bin-1235	species_738	0.0	0
TARA_206_MES	TOA-bin-1243	species_89	32.28961940505728	0.427574
TARA_206_MES	TOA-bin-1244	species_506	3.425346723470841	0.0453578
TARA_206_MES	TOA-bin-1246	species_665	0.0	0
TARA_206_MES	TOA-bin-1249	species_666	0.0	0
TARA_206_MES	TOA-bin-1262	species_676	0.901342273803917	0.0119354
TARA_206_MES	TOA-bin-1268	species_740	0.0	0
TARA_206_MES	TOA-bin-1280	species_107	4.924081970507119	0.0652038
TARA_206_MES	TOA-bin-1281	species_204	0.0	0
TARA_206_MES	TOA-bin-1291	species_26	28.615783189252255	0.378925
TARA_206_MES	TOA-bin-1293	species_73	0.0	0
TARA_206_MES	TOA-bin-13	species_755	1.5922949619271538	0.0210849
TARA_206_MES	TOA-bin-1305	species_650	0.0	0
TARA_206_MES	TOA-bin-1306	species_132	0.0	0
TARA_206_MES	TOA-bin-1314	species_777	0.8028963352397962	0.0106318
TARA_206_MES	TOA-bin-1325	species_187	3.611436191696297	0.047822
TARA_206_MES	TOA-bin-1341	species_569	0.0	0
TARA_206_MES	TOA-bin-1345	species_654	5.564328472523154	0.0736819
TARA_206_MES	TOA-bin-1363	species_480	3.9030072157844	0.0516829
TARA_206_MES	TOA-bin-1376	species_301	14.599465976343403	0.193324
TARA_206_MES	TOA-bin-1378	species_36	0.012622478581422214	0.000167145
TARA_206_MES	TOA-bin-1385	species_824	0.0	0
TARA_206_MES	TOA-bin-1392	species_177	0.6754032740835748	0.00894357
TARA_206_MES	TOA-bin-1406	species_489	3.2206799161728172	0.0426477
TARA_206_MES	TOA-bin-1411	species_382	0.040496473896681866	0.000536247
TARA_206_MES	TOA-bin-1416	species_525	0.8830770691117014	0.0116936
TARA_206_MES	TOA-bin-1423	species_799	61.06074800486819	0.808556
TARA_206_MES	TOA-bin-143	species_310	0.0	0
TARA_206_MES	TOA-bin-1432	species_74	0.0	0
TARA_206_MES	TOA-bin-1438	species_139	0.26764984144878806	0.00354417
TARA_206_MES	TOA-bin-1452	species_361	4.420024711932225	0.0585292
TARA_206_MES	TOA-bin-1453	species_724	2.7073185203836285	0.0358498
TARA_206_MES	TOA-bin-1457	species_246	0.0	0
TARA_206_MES	TOA-bin-1463	species_595	3.5086185224000888	0.0464605
TARA_206_MES	TOA-bin-1464	species_675	0.9457433319244545	0.0125234
TARA_206_MES	TOA-bin-1478	species_495	7.813421637682946	0.103464
TARA_206_MES	TOA-bin-1481	species_606	0.28342501158718714	0.00375306
TARA_206_MES	TOA-bin-1482	species_56	0.5500422978112616	0.00728356
TARA_206_MES	TOA-bin-1485	species_61	0.4801645357589636	0.00635826
TARA_206_MES	TOA-bin-1487	species_312	0.6250399483881759	0.00827667
TARA_206_MES	TOA-bin-1491	species_479	0.2730779593105592	0.00361605
TARA_206_MES	TOA-bin-1492	species_143	0.0	0
TARA_206_MES	TOA-bin-1493	species_744	0.0	0
TARA_206_MES	TOA-bin-150	species_552	0.10725797951681004	0.00142029
TARA_206_MES	TOA-bin-1514	species_596	0.0	0
TARA_206_MES	TOA-bin-1525	species_348	0.0	0
TARA_206_MES	TOA-bin-1531	species_414	0.13258153319670926	0.00175562
TARA_206_MES	TOA-bin-1557	species_603	1.326455284228312	0.0175647
TARA_206_MES	TOA-bin-156	species_499	0.7317526874348214	0.00968974
TARA_206_MES	TOA-bin-1561	species_29	1.2014904544412992	0.0159099
TARA_206_MES	TOA-bin-1562	species_601	0.08705835606046923	0.00115281
TARA_206_MES	TOA-bin-1578	species_365	0.0	0
TARA_206_MES	TOA-bin-1579	species_289	0.18450801072084783	0.00244322
TARA_206_MES	TOA-bin-1581	species_86	0.16377331676309514	0.00216866
TARA_206_MES	TOA-bin-1588	species_308	14.438200879535103	0.191188
TARA_206_MES	TOA-bin-1589	species_689	0.33765339867667415	0.00447115
TARA_206_MES	TOA-bin-161	species_140	0.0	0
TARA_206_MES	TOA-bin-1613	species_300	0.0	0
TARA_206_MES	TOA-bin-1623	species_352	2.1406482836737544	0.0283461
TARA_206_MES	TOA-bin-1625	species_407	1.4564754816762482	0.0192864
TARA_206_MES	TOA-bin-1628	species_804	1.3793799347130429	0.0182655
TARA_206_MES	TOA-bin-1636	species_131	0.0	0
TARA_206_MES	TOA-bin-1647	species_677	0.14106085499782317	0.0018679
TARA_206_MES	TOA-bin-1648	species_377	0.10985047559125061	0.00145462
TARA_206_MES	TOA-bin-1652	species_46	16.6068457118979	0.219905
TARA_206_MES	TOA-bin-1661	species_284	0.0	0
TARA_206_MES	TOA-bin-1663	species_827	1.9805849563173918	0.0262266
TARA_206_MES	TOA-bin-1671	species_67	0.0	0
TARA_206_MES	TOA-bin-1677	species_807	7.2320669904702255	0.0957658
TARA_206_MES	TOA-bin-1680	species_241	0.0	0
TARA_206_MES	TOA-bin-1683	species_424	0.0	0
TARA_206_MES	TOA-bin-1684	species_372	0.0	0
TARA_206_MES	TOA-bin-1685	species_786	1.7537622287990942	0.023223
TARA_206_MES	TOA-bin-1694	species_91	11.289945359034363	0.149499
TARA_206_MES	TOA-bin-1696	species_551	0.06831688078178813	0.00090464
TARA_206_MES	TOA-bin-1703	species_87	2.434061998931053	0.0322314
TARA_206_MES	TOA-bin-1708	species_302	5.871159062353822	0.0777449
TARA_206_MES	TOA-bin-1711	species_13	0.0	0
TARA_206_MES	TOA-bin-1713	species_59	0.0	0
TARA_206_MES	TOA-bin-1715	species_11	0.0	0
TARA_206_MES	TOA-bin-1718	species_330	29.03156168996309	0.384431
TARA_206_MES	TOA-bin-1722	species_366	2.0907096668576575	0.0276848
TARA_206_MES	TOA-bin-1728	species_795	0.025525119049998275	0.000337999
TARA_206_MES	TOA-bin-1731	species_517	0.0	0
TARA_206_MES	TOA-bin-1736	species_381	14.673361919875285	0.194302
TARA_206_MES	TOA-bin-1739	species_670	0.02980457958921034	0.000394667
TARA_206_MES	TOA-bin-1743	species_134	0.0	0
TARA_206_MES	TOA-bin-1744	species_9	3.7187168730043494	0.0492426
TARA_206_MES	TOA-bin-1745	species_248	0.0	0
TARA_206_MES	TOA-bin-1748	species_511	0.37244971526639664	0.00493191
TARA_206_MES	TOA-bin-1753	species_387	2.1139330336352935	0.0279923
TARA_206_MES	TOA-bin-1758	species_57	0.0	0
TARA_206_MES	TOA-bin-1760	species_60	0.0	0
TARA_206_MES	TOA-bin-1762	species_686	0.0	0
TARA_206_MES	TOA-bin-1763	species_285	0.0	0
TARA_206_MES	TOA-bin-177	species_76	0.0	0
TARA_206_MES	TOA-bin-1773	species_502	0.7425940807126027	0.0098333
TARA_206_MES	TOA-bin-1789	species_712	34.744353968092355	0.460079
TARA_206_MES	TOA-bin-1791	species_839	0.04869627047073788	0.000644828
TARA_206_MES	TOA-bin-1795	species_144	0.0	0
TARA_206_MES	TOA-bin-1796	species_767	0.0	0
TARA_206_MES	TOA-bin-1801	species_319	3.0970950746773647	0.0410112
TARA_206_MES	TOA-bin-1802	species_354	1.2365543976628366	0.0163742
TARA_206_MES	TOA-bin-1811	species_344	0.13816563960572406	0.00182957
TARA_206_MES	TOA-bin-1864	species_207	2.87186585435387	0.0380287
TARA_206_MES	TOA-bin-1868	species_363	0.0	0
TARA_206_MES	TOA-bin-1874	species_329	0.0	0
TARA_206_MES	TOA-bin-1878	species_416	1.9884563344580128	0.0263308
TARA_206_MES	TOA-bin-1885	species_256	4.403044642377825	0.0583043
TARA_206_MES	TOA-bin-1904	species_823	0.013828164013524005	0.00018311
TARA_206_MES	TOA-bin-1905	species_303	608.3975955551298	8.05629
TARA_206_MES	TOA-bin-1908	species_5	0.0	0
TARA_206_MES	TOA-bin-1943	species_669	0.0	0
TARA_206_MES	TOA-bin-1946	species_837	5.910432774219341	0.0782649
TARA_206_MES	TOA-bin-1951	species_636	0.6481581493732982	0.0085828
TARA_206_MES	TOA-bin-1962	species_356	6.314872670737152	0.0836204
TARA_206_MES	TOA-bin-1964	species_545	14.37163144500868	0.190307
TARA_206_MES	TOA-bin-1972	species_271	0.0	0
TARA_206_MES	TOA-bin-1973	species_537	3.3577905374844197	0.0444633
TARA_206_MES	TOA-bin-1998	species_364	0.09732780179446092	0.0012888
TARA_206_MES	TOA-bin-20	species_637	0.1236117512732586	0.00163685
TARA_206_MES	TOA-bin-2001	species_647	0.13095781471433432	0.00173412
TARA_206_MES	TOA-bin-2005	species_546	6.403657715865718	0.0847961
TARA_206_MES	TOA-bin-2009	species_269	0.0	0
TARA_206_MES	TOA-bin-2018	species_183	0.015169228611992358	0.000200868
TARA_206_MES	TOA-bin-2020	species_593	0.0	0
TARA_206_MES	TOA-bin-2023	species_714	0.0	0
TARA_206_MES	TOA-bin-2025	species_510	0.5497461770134491	0.00727964
TARA_206_MES	TOA-bin-2029	species_393	0.04632818084410736	0.00061347
TARA_206_MES	TOA-bin-2030	species_678	0.0	0
TARA_206_MES	TOA-bin-2037	species_752	0.5805662050659164	0.00768776
TARA_206_MES	TOA-bin-2042	species_28	0.2899828583221372	0.0038399
TARA_206_MES	TOA-bin-2044	species_353	1.1530540400454203	0.0152685
TARA_206_MES	TOA-bin-2047	species_748	0.6138088427400825	0.00812795
TARA_206_MES	TOA-bin-2051	species_349	0.0	0
TARA_206_MES	TOA-bin-2065	species_242	0.0	0
TARA_206_MES	TOA-bin-2070	species_711	1.0024535470968354	0.0132743
TARA_206_MES	TOA-bin-2074	species_167	1.7813292036087631	0.0235881
TARA_206_MES	TOA-bin-2077	species_378	1.7026163583218588	0.0225457
TARA_206_MES	TOA-bin-2085	species_701	0.05280537843735199	0.00069924
TARA_206_MES	TOA-bin-2086	species_234	0.0	0
TARA_206_MES	TOA-bin-2087	species_128	0.0722718251765949	0.000957011
TARA_206_MES	TOA-bin-2093	species_306	0.0	0
TARA_206_MES	TOA-bin-2094	species_639	0.0	0
TARA_206_MES	TOA-bin-2095	species_340	0.0	0
TARA_206_MES	TOA-bin-21	species_345	0.20955392853820906	0.00277488
TARA_206_MES	TOA-bin-2115	species_741	0.1059046849382117	0.00140237
TARA_206_MES	TOA-bin-2118	species_557	26.247408106256934	0.347564
TARA_206_MES	TOA-bin-2127	species_672	4.436575967239409	0.0587484
TARA_206_MES	TOA-bin-213	species_351	0.2728539904203563	0.00361308
TARA_206_MES	TOA-bin-2130	species_718	8.109342538075863	0.107382
TARA_206_MES	TOA-bin-2141	species_452	3.1891253806018622	0.0422298
TARA_206_MES	TOA-bin-2142	species_299	0.14156475059006088	0.00187458
TARA_206_MES	TOA-bin-2145	species_189	0.019340071420156243	0.000256098
TARA_206_MES	TOA-bin-2158	species_808	8.250394229976695	0.10925
TARA_206_MES	TOA-bin-2160	species_775	0.24503491460590615	0.00324471
TARA_206_MES	TOA-bin-2166	species_441	1.390030702831283	0.0184065
TARA_206_MES	TOA-bin-2169	species_709	0.0	0
TARA_206_MES	TOA-bin-2175	species_520	2.212344380268289	0.0292955
TARA_206_MES	TOA-bin-2181	species_832	0.0	0
TARA_206_MES	TOA-bin-2206	species_486	3.8776317690648447	0.0513469
TARA_206_MES	TOA-bin-222	species_644	0.0	0
TARA_206_MES	TOA-bin-2226	species_323	0.9529669233825453	0.012619
TARA_206_MES	TOA-bin-2229	species_321	0.0	0
TARA_206_MES	TOA-bin-2234	species_75	0.0	0
TARA_206_MES	TOA-bin-2236	species_819	0.0017308115489000108	2.29191e-05
TARA_206_MES	TOA-bin-2238	species_293	0.0	0
TARA_206_MES	TOA-bin-2240	species_135	0.0	0
TARA_206_MES	TOA-bin-2241	species_474	0.05291326937563699	0.000700668
TARA_206_MES	TOA-bin-2243	species_309	18.77023105988481	0.248552
TARA_206_MES	TOA-bin-2244	species_25	27.529101792579876	0.364536
TARA_206_MES	TOA-bin-2263	species_706	0.11637029646132609	0.00154096
TARA_206_MES	TOA-bin-2264	species_735	0.0	0
TARA_206_MES	TOA-bin-2276	species_404	0.0	0
TARA_206_MES	TOA-bin-2281	species_145	0.0	0
TARA_206_MES	TOA-bin-2282	species_583	0.0	0
TARA_206_MES	TOA-bin-2285	species_607	0.0	0
TARA_206_MES	TOA-bin-2290	species_598	0.0	0
TARA_206_MES	TOA-bin-2298	species_451	13.123015588880794	0.173773
TARA_206_MES	TOA-bin-2308	species_1	0.0	0
TARA_206_MES	TOA-bin-2316	species_797	1.3595271747841498	0.0180026
TARA_206_MES	TOA-bin-232	species_459	0.7027597256248488	0.00930582
TARA_206_MES	TOA-bin-2320	species_825	0.27896862342059126	0.00369405
TARA_206_MES	TOA-bin-2328	species_549	0.2702160408116102	0.00357815
TARA_206_MES	TOA-bin-2329	species_812	2.169296869176651	0.0287255
TARA_206_MES	TOA-bin-2330	species_205	0.01834901520714236	0.000242974
TARA_206_MES	TOA-bin-2343	species_713	0.0	0
TARA_206_MES	TOA-bin-2384	species_133	0.0	0
TARA_206_MES	TOA-bin-2396	species_3	0.0	0
TARA_206_MES	TOA-bin-2399	species_274	0.0	0
TARA_206_MES	TOA-bin-2405	species_136	0.10206427837470981	0.00135152
TARA_206_MES	TOA-bin-2409	species_784	0.5164132054754104	0.00683825
TARA_206_MES	TOA-bin-2410	species_368	0.14479347224215172	0.00191733
TARA_206_MES	TOA-bin-2412	species_437	0.0	0
TARA_206_MES	TOA-bin-2413	species_532	0.11082003719446488	0.00146746
TARA_206_MES	TOA-bin-2416	species_478	0.09484877664410052	0.00125597
TARA_206_MES	TOA-bin-2447	species_835	12.815758801746169	0.169704
TARA_206_MES	TOA-bin-246	species_840	0.0	0
TARA_206_MES	TOA-bin-2461	species_618	2.9906891117197705	0.0396022
TARA_206_MES	TOA-bin-2465	species_278	0.0	0
TARA_206_MES	TOA-bin-2466	species_339	0.7612973650392266	0.010081
TARA_206_MES	TOA-bin-2478	species_688	0.0	0
TARA_206_MES	TOA-bin-2499	species_543	0.08200940683377142	0.00108595
TARA_206_MES	TOA-bin-2505	species_447	0.6515329362616463	0.00862749
TARA_206_MES	TOA-bin-2506	species_405	0.0	0
TARA_206_MES	TOA-bin-2526	species_33	7.746890102511506	0.102583
TARA_206_MES	TOA-bin-2529	species_53	0.0	0
TARA_206_MES	TOA-bin-2540	species_296	0.37899802691352485	0.00501863
TARA_206_MES	TOA-bin-2542	species_602	3.5771947442011873	0.0473686
TARA_206_MES	TOA-bin-2544	species_154	0.0	0
TARA_206_MES	TOA-bin-2554	species_412	0.0	0
TARA_206_MES	TOA-bin-2558	species_71	4.203832768544622	0.0556664
TARA_206_MES	TOA-bin-2565	species_421	12.893149933763329	0.170729
TARA_206_MES	TOA-bin-2566	species_375	1.2612337226896828	0.016701
TARA_206_MES	TOA-bin-2579	species_362	43.46230817437422	0.57552
TARA_206_MES	TOA-bin-2593	species_778	0.021511360593557544	0.00028485
TARA_206_MES	TOA-bin-2601	species_146	0.058345281193537574	0.000772598
TARA_206_MES	TOA-bin-2605	species_410	0.02144430055812549	0.000283962
TARA_206_MES	TOA-bin-2611	species_130	0.0	0
TARA_206_MES	TOA-bin-2615	species_213	0.06571389850885656	0.000870172
TARA_206_MES	TOA-bin-262	species_534	0.00654906522597117	8.67216e-05
TARA_206_MES	TOA-bin-2647	species_758	0.0	0
TARA_206_MES	TOA-bin-2675	species_779	0.0626976532330725	0.000830231
TARA_206_MES	TOA-bin-2706	species_52	0.0	0
TARA_206_MES	TOA-bin-2709	species_65	0.05146885499674565	0.000681542
TARA_206_MES	TOA-bin-2712	species_27	197.7078978175715	2.61801
TARA_206_MES	TOA-bin-2716	species_333	0.034268943650878396	0.000453783
TARA_206_MES	TOA-bin-2720	species_828	0.0007128680420255285	9.43967e-06
TARA_206_MES	TOA-bin-2745	species_843	4.897259864688749	0.0648487
TARA_206_MES	TOA-bin-2750	species_527	0.1901414666974556	0.00251782
TARA_206_MES	TOA-bin-2752	species_768	0.6378685128851023	0.00844654
TARA_206_MES	TOA-bin-2772	species_565	0.1407990412588897	0.00186444
TARA_206_MES	TOA-bin-2807	species_753	0.36328397962741754	0.00481054
TARA_206_MES	TOA-bin-2817	species_679	0.2364928737409941	0.0031316
TARA_206_MES	TOA-bin-2818	species_31	10.851604113371355	0.143695
TARA_206_MES	TOA-bin-2819	species_515	0.25632219982741283	0.00339417
TARA_206_MES	TOA-bin-2832	species_566	0.04978630225359627	0.000659262
TARA_206_MES	TOA-bin-2838	species_671	0.05956096720299103	0.000788696
TARA_206_MES	TOA-bin-2849	species_209	2.0205986850274447	0.0267564
TARA_206_MES	TOA-bin-2868	species_50	1.6956599586906338	0.0224536
TARA_206_MES	TOA-bin-2872	species_747	0.5367509892835666	0.00710756
TARA_206_MES	TOA-bin-2888	species_104	0.0	0
TARA_206_MES	TOA-bin-2893	species_208	2.8827834245681325	0.0381733
TARA_206_MES	TOA-bin-2896	species_796	0.16166156277783267	0.00214069
TARA_206_MES	TOA-bin-2942	species_206	0.0	0
TARA_206_MES	TOA-bin-2951	species_373	0.032267492298809056	0.000427281
TARA_206_MES	TOA-bin-2953	species_562	0.4051506308811243	0.00536493
TARA_206_MES	TOA-bin-2967	species_402	0.0	0
TARA_206_MES	TOA-bin-2978	species_317	6.210966782621805	0.0822445
TARA_206_MES	TOA-bin-30	species_418	1.252806041329086	0.0165894
TARA_206_MES	TOA-bin-3009	species_655	0.0	0
TARA_206_MES	TOA-bin-3010	species_766	0.4644834810124066	0.00615061
TARA_206_MES	TOA-bin-3011	species_411	0.0	0
TARA_206_MES	TOA-bin-3015	species_731	0.85054389308386	0.0112628
TARA_206_MES	TOA-bin-3016	species_448	11.002078013454913	0.145688
TARA_206_MES	TOA-bin-3033	species_745	0.0	0
TARA_206_MES	TOA-bin-3034	species_297	0.018430637934117186	0.000244055
TARA_206_MES	TOA-bin-3056	species_680	0.9862112579351218	0.0130592
TARA_206_MES	TOA-bin-3073	species_512	0.9079635127834547	0.0120231
TARA_206_MES	TOA-bin-3081	species_477	0.42710681469407336	0.00565567
TARA_206_MES	TOA-bin-3091	species_446	0.5016924404628484	0.00664332
TARA_206_MES	TOA-bin-3098	species_318	0.0	0
TARA_206_MES	TOA-bin-3115	species_468	0.0	0
TARA_206_MES	TOA-bin-3120	species_564	0.36826486131396746	0.0048765
TARA_206_MES	TOA-bin-3125	species_475	0.021288993097427832	0.000281905
TARA_206_MES	TOA-bin-3133	species_6	0.0	0
TARA_206_MES	TOA-bin-3134	species_483	1.0988611714889978	0.0145509
TARA_206_MES	TOA-bin-3140	species_369	0.0	0
TARA_206_MES	TOA-bin-3145	species_841	0.0	0
TARA_206_MES	TOA-bin-3162	species_514	0.12023020357653753	0.00159207
TARA_206_MES	TOA-bin-3169	species_715	0.0	0
TARA_206_MES	TOA-bin-3170	species_749	0.0	0
TARA_206_MES	TOA-bin-3175	species_513	0.03698909524230431	0.000489803
TARA_206_MES	TOA-bin-3178	species_456	0.06825400410094984	0.000903808
TARA_206_MES	TOA-bin-3179	species_114	0.06618989740875401	0.000876475
TARA_206_MES	TOA-bin-3180	species_211	0.18404831579602765	0.00243714
TARA_206_MES	TOA-bin-3202	species_419	0.0	0
TARA_206_MES	TOA-bin-321	species_215	0.4280216226244142	0.00566779
TARA_206_MES	TOA-bin-3247	species_756	0.6455795064704782	0.00854865
TARA_206_MES	TOA-bin-3248	species_681	0.05369608109087172	0.000711034
TARA_206_MES	TOA-bin-3257	species_355	0.0	0
TARA_206_MES	TOA-bin-3261	species_10	0.0	0
TARA_206_MES	TOA-bin-3265	species_252	0.0	0
TARA_206_MES	TOA-bin-3266	species_346	0.0	0
TARA_206_MES	TOA-bin-3272	species_594	0.08661229139204044	0.0011469
TARA_206_MES	TOA-bin-3275	species_7	0.0	0
TARA_206_MES	TOA-bin-3281	species_305	0.0	0
TARA_206_MES	TOA-bin-3291	species_327	0.028786851348221513	0.00038119
TARA_206_MES	TOA-bin-330	species_663	3.0234951150416816	0.0400366
TARA_206_MES	TOA-bin-3310	species_553	0.0	0
TARA_206_MES	TOA-bin-3318	species_2	0.0	0
TARA_206_MES	TOA-bin-3320	species_577	12.959596554760376	0.171609
TARA_206_MES	TOA-bin-3324	species_185	0.0	0
TARA_206_MES	TOA-bin-3325	species_765	0.0	0
TARA_206_MES	TOA-bin-3328	species_93	0.3482786559616244	0.00461185
TARA_206_MES	TOA-bin-3329	species_64	0.05587047456807412	0.000739827
TARA_206_MES	TOA-bin-3333	species_484	0.7042068983104754	0.00932498
TARA_206_MES	TOA-bin-3336	species_304	0.0	0
TARA_206_MES	TOA-bin-3349	species_426	0.0	0
TARA_206_MES	TOA-bin-3353	species_92	0.20931640006703786	0.00277173
TARA_206_MES	TOA-bin-3360	species_838	0.27881184504326995	0.00369198
TARA_206_MES	TOA-bin-3362	species_273	3.4057076064296092	0.0450978
TARA_206_MES	TOA-bin-3363	species_337	2.4699670925658053	0.0327069
TARA_206_MES	TOA-bin-3364	species_239	0.0	0
TARA_206_MES	TOA-bin-3366	species_656	0.0	0
TARA_206_MES	TOA-bin-3370	species_762	0.0	0
TARA_206_MES	TOA-bin-3371	species_538	0.0	0
TARA_206_MES	TOA-bin-3372	species_214	0.0	0
TARA_206_MES	TOA-bin-3376	species_388	0.0	0
TARA_206_MES	TOA-bin-3379	species_571	0.0	0
TARA_206_MES	TOA-bin-3384	species_332	0.0	0
TARA_206_MES	TOA-bin-3385	species_415	0.0	0
TARA_206_MES	TOA-bin-3390	species_584	0.009088701642100157	0.000120351
TARA_206_MES	TOA-bin-3407	species_719	13.113134511007308	0.173642
TARA_206_MES	TOA-bin-3412	species_331	0.07180145071365752	0.000950782
TARA_206_MES	TOA-bin-3418	species_430	0.0	0
TARA_206_MES	TOA-bin-3423	species_307	0.0	0
TARA_206_MES	TOA-bin-3435	species_438	0.0	0
TARA_206_MES	TOA-bin-3452	species_481	1.5496362957112242	0.02052
TARA_206_MES	TOA-bin-3469	species_129	1.174535953123181	0.015553
TARA_206_MES	TOA-bin-3474	species_120	0.03145837890247755	0.000416566
TARA_206_MES	TOA-bin-3475	species_247	0.3564156359119692	0.00471959
TARA_206_MES	TOA-bin-3488	species_360	0.3669129271990512	0.0048586
TARA_206_MES	TOA-bin-3492	species_833	1.9332155746212518	0.0255993
TARA_206_MES	TOA-bin-3497	species_315	4.380812532822676	0.05801
TARA_206_MES	TOA-bin-35	species_199	1.7151689342403629	0.022712
TARA_206_MES	TOA-bin-3503	species_509	0.22082284428254892	0.0029241
TARA_206_MES	TOA-bin-3515	species_178	0.2811244225321609	0.0037226
TARA_206_MES	TOA-bin-352	species_311	0.0	0
TARA_206_MES	TOA-bin-3533	species_12	12.198851799775497	0.161535
