Gene,HI_mean,LI_mean,Sample,CLR_values,cluster,KEGG_ID,Metabolism,Metabolism_group,Enrichment
choline monooxygenase [EC:1.14.15.7],-0.208925938,0.104462969,RAS_EGC_10_1617_2,0.115206955,Low-ice cluster,K00499,Osmolytes,Substrates,LI_enriched
choline monooxygenase [EC:1.14.15.7],-0.208925938,0.104462969,RAS_EGC_11_1617,0.206178733,Low-ice cluster,K00499,Osmolytes,Substrates,LI_enriched
choline monooxygenase [EC:1.14.15.7],-0.208925938,0.104462969,RAS_EGC_12_1617_1,-0.170713003,High-ice cluster,K00499,Osmolytes,Substrates,LI_enriched
Glycine betaine/carnitine transport permease protein GbuB,-0.679937615,0.339968807,RAS_EGC_02_1617_1,-0.946106847,High-ice cluster,NA,Osmolytes,Substrates,LI_enriched
Glycine betaine/carnitine transport permease protein GbuB,-0.679937615,0.339968807,RAS_EGC_03_1617_2,-0.435281223,High-ice cluster,NA,Osmolytes,Substrates,LI_enriched
Glycine betaine/carnitine transport permease protein GbuB,-0.679937615,0.339968807,RAS_EGC_05_1617_2,0.257865957,Low-ice cluster,NA,Osmolytes,Substrates,LI_enriched
Glycine betaine/carnitine transport permease protein GbuB,-0.679937615,0.339968807,RAS_EGC_07_1617_1,0.353176137,Low-ice cluster,NA,Osmolytes,Substrates,LI_enriched
Glycine betaine/carnitine transport permease protein GbuB,-0.679937615,0.339968807,RAS_EGC_08_1617_1,0.152505442,Low-ice cluster,NA,Osmolytes,Substrates,LI_enriched
Glycine betaine/carnitine transport permease protein GbuB,-0.679937615,0.339968807,RAS_EGC_09_1617_1,0.3976279,Low-ice cluster,NA,Osmolytes,Substrates,LI_enriched
Glycine betaine/carnitine transport permease protein GbuB,-0.679937615,0.339968807,RAS_EGC_10_1617_2,0.3976279,Low-ice cluster,NA,Osmolytes,Substrates,LI_enriched
Glycine betaine/carnitine transport permease protein GbuB,-0.679937615,0.339968807,RAS_EGC_11_1617,0.481009509,Low-ice cluster,NA,Osmolytes,Substrates,LI_enriched
Glycine betaine/carnitine transport permease protein GbuB,-0.679937615,0.339968807,RAS_EGC_12_1617_1,-0.658424774,High-ice cluster,NA,Osmolytes,Substrates,LI_enriched
glycine betaine/proline transport system ATP-binding protein [EC:7.6.2.9],-0.202290913,0.101145456,RAS_EGC_02_1617_1,-0.299489821,High-ice cluster,K02000,Osmolytes,Substrates,LI_enriched
glycine betaine/proline transport system ATP-binding protein [EC:7.6.2.9],-0.202290913,0.101145456,RAS_EGC_03_1617_2,-0.136052946,High-ice cluster,K02000,Osmolytes,Substrates,LI_enriched
glycine betaine/proline transport system ATP-binding protein [EC:7.6.2.9],-0.202290913,0.101145456,RAS_EGC_05_1617_2,-0.182160403,Low-ice cluster,K02000,Osmolytes,Substrates,LI_enriched
glycine betaine/proline transport system ATP-binding protein [EC:7.6.2.9],-0.202290913,0.101145456,RAS_EGC_07_1617_1,0.278040344,Low-ice cluster,K02000,Osmolytes,Substrates,LI_enriched
glycine betaine/proline transport system ATP-binding protein [EC:7.6.2.9],-0.202290913,0.101145456,RAS_EGC_08_1617_1,0.126177994,Low-ice cluster,K02000,Osmolytes,Substrates,LI_enriched
glycine betaine/proline transport system ATP-binding protein [EC:7.6.2.9],-0.202290913,0.101145456,RAS_EGC_09_1617_1,0.105975287,Low-ice cluster,K02000,Osmolytes,Substrates,LI_enriched
glycine betaine/proline transport system ATP-binding protein [EC:7.6.2.9],-0.202290913,0.101145456,RAS_EGC_10_1617_2,0.142051344,Low-ice cluster,K02000,Osmolytes,Substrates,LI_enriched
glycine betaine/proline transport system ATP-binding protein [EC:7.6.2.9],-0.202290913,0.101145456,RAS_EGC_11_1617,0.136788173,Low-ice cluster,K02000,Osmolytes,Substrates,LI_enriched
glycine betaine/proline transport system ATP-binding protein [EC:7.6.2.9],-0.202290913,0.101145456,RAS_EGC_12_1617_1,-0.171329972,High-ice cluster,K02000,Osmolytes,Substrates,LI_enriched
glycine betaine/proline transport system permease protein,-0.132131552,0.066065776,RAS_EGC_02_1617_1,-0.28168064,High-ice cluster,K02001,Osmolytes,Substrates,LI_enriched
glycine betaine/proline transport system permease protein,-0.132131552,0.066065776,RAS_EGC_03_1617_2,-0.034198021,High-ice cluster,K02001,Osmolytes,Substrates,LI_enriched
glycine betaine/proline transport system permease protein,-0.132131552,0.066065776,RAS_EGC_05_1617_2,-0.22361684,Low-ice cluster,K02001,Osmolytes,Substrates,LI_enriched
glycine betaine/proline transport system permease protein,-0.132131552,0.066065776,RAS_EGC_07_1617_1,0.228057436,Low-ice cluster,K02001,Osmolytes,Substrates,LI_enriched
glycine betaine/proline transport system permease protein,-0.132131552,0.066065776,RAS_EGC_08_1617_1,0.103039367,Low-ice cluster,K02001,Osmolytes,Substrates,LI_enriched
glycine betaine/proline transport system permease protein,-0.132131552,0.066065776,RAS_EGC_09_1617_1,0.049862283,Low-ice cluster,K02001,Osmolytes,Substrates,LI_enriched
glycine betaine/proline transport system permease protein,-0.132131552,0.066065776,RAS_EGC_10_1617_2,0.126197014,Low-ice cluster,K02001,Osmolytes,Substrates,LI_enriched
glycine betaine/proline transport system permease protein,-0.132131552,0.066065776,RAS_EGC_11_1617,0.112855397,Low-ice cluster,K02001,Osmolytes,Substrates,LI_enriched
glycine betaine/proline transport system permease protein,-0.132131552,0.066065776,RAS_EGC_12_1617_1,-0.080515996,High-ice cluster,K02001,Osmolytes,Substrates,LI_enriched
glycine betaine/proline transport system substrate-binding protein,-0.163119424,0.081559712,RAS_EGC_02_1617_1,-0.262162425,High-ice cluster,K02002,Osmolytes,Substrates,LI_enriched
glycine betaine/proline transport system substrate-binding protein,-0.163119424,0.081559712,RAS_EGC_03_1617_2,-0.047463939,High-ice cluster,K02002,Osmolytes,Substrates,LI_enriched
glycine betaine/proline transport system substrate-binding protein,-0.163119424,0.081559712,RAS_EGC_05_1617_2,-0.159731241,Low-ice cluster,K02002,Osmolytes,Substrates,LI_enriched
glycine betaine/proline transport system substrate-binding protein,-0.163119424,0.081559712,RAS_EGC_07_1617_1,0.270721587,Low-ice cluster,K02002,Osmolytes,Substrates,LI_enriched
glycine betaine/proline transport system substrate-binding protein,-0.163119424,0.081559712,RAS_EGC_08_1617_1,0.079779287,Low-ice cluster,K02002,Osmolytes,Substrates,LI_enriched
glycine betaine/proline transport system substrate-binding protein,-0.163119424,0.081559712,RAS_EGC_09_1617_1,0.031897801,Low-ice cluster,K02002,Osmolytes,Substrates,LI_enriched
glycine betaine/proline transport system substrate-binding protein,-0.163119424,0.081559712,RAS_EGC_10_1617_2,0.151193468,Low-ice cluster,K02002,Osmolytes,Substrates,LI_enriched
glycine betaine/proline transport system substrate-binding protein,-0.163119424,0.081559712,RAS_EGC_11_1617,0.11549737,Low-ice cluster,K02002,Osmolytes,Substrates,LI_enriched
glycine betaine/proline transport system substrate-binding protein,-0.163119424,0.081559712,RAS_EGC_12_1617_1,-0.179731908,High-ice cluster,K02002,Osmolytes,Substrates,LI_enriched
Oxygen-dependent choline dehydrogenase,-0.039409571,0.019704786,RAS_EGC_02_1617_1,-0.382484836,High-ice cluster,NA,Osmolytes,Substrates,LI_enriched
Oxygen-dependent choline dehydrogenase,-0.039409571,0.019704786,RAS_EGC_03_1617_2,0.117896829,High-ice cluster,NA,Osmolytes,Substrates,LI_enriched
Oxygen-dependent choline dehydrogenase,-0.039409571,0.019704786,RAS_EGC_05_1617_2,0.093991308,Low-ice cluster,NA,Osmolytes,Substrates,LI_enriched
Oxygen-dependent choline dehydrogenase,-0.039409571,0.019704786,RAS_EGC_07_1617_1,-0.001856651,Low-ice cluster,NA,Osmolytes,Substrates,LI_enriched
Oxygen-dependent choline dehydrogenase,-0.039409571,0.019704786,RAS_EGC_08_1617_1,-0.080298077,Low-ice cluster,NA,Osmolytes,Substrates,LI_enriched
Oxygen-dependent choline dehydrogenase,-0.039409571,0.019704786,RAS_EGC_09_1617_1,0.186364628,Low-ice cluster,NA,Osmolytes,Substrates,LI_enriched
Oxygen-dependent choline dehydrogenase,-0.039409571,0.019704786,RAS_EGC_10_1617_2,-0.102952768,Low-ice cluster,NA,Osmolytes,Substrates,LI_enriched
Oxygen-dependent choline dehydrogenase,-0.039409571,0.019704786,RAS_EGC_11_1617,0.022980272,Low-ice cluster,NA,Osmolytes,Substrates,LI_enriched
Oxygen-dependent choline dehydrogenase,-0.039409571,0.019704786,RAS_EGC_12_1617_1,0.146359294,High-ice cluster,NA,Osmolytes,Substrates,LI_enriched
"sarcosine oxidase, subunit beta [EC:1.5.3.1]",-0.032306824,0.016153412,RAS_EGC_02_1617_1,-0.276442795,High-ice cluster,K00303,Osmolytes,Substrates,LI_enriched
"sarcosine oxidase, subunit beta [EC:1.5.3.1]",-0.032306824,0.016153412,RAS_EGC_03_1617_2,0.111754236,High-ice cluster,K00303,Osmolytes,Substrates,LI_enriched
"sarcosine oxidase, subunit beta [EC:1.5.3.1]",-0.032306824,0.016153412,RAS_EGC_05_1617_2,-0.114981826,Low-ice cluster,K00303,Osmolytes,Substrates,LI_enriched
"sarcosine oxidase, subunit beta [EC:1.5.3.1]",-0.032306824,0.016153412,RAS_EGC_07_1617_1,0.173342713,Low-ice cluster,K00303,Osmolytes,Substrates,LI_enriched
"sarcosine oxidase, subunit beta [EC:1.5.3.1]",-0.032306824,0.016153412,RAS_EGC_08_1617_1,0.023997425,Low-ice cluster,K00303,Osmolytes,Substrates,LI_enriched
"sarcosine oxidase, subunit beta [EC:1.5.3.1]",-0.032306824,0.016153412,RAS_EGC_09_1617_1,-0.162359107,Low-ice cluster,K00303,Osmolytes,Substrates,LI_enriched
"sarcosine oxidase, subunit beta [EC:1.5.3.1]",-0.032306824,0.016153412,RAS_EGC_10_1617_2,0.119917546,Low-ice cluster,K00303,Osmolytes,Substrates,LI_enriched
"sarcosine oxidase, subunit beta [EC:1.5.3.1]",-0.032306824,0.016153412,RAS_EGC_11_1617,0.057003721,Low-ice cluster,K00303,Osmolytes,Substrates,LI_enriched
"sarcosine oxidase, subunit beta [EC:1.5.3.1]",-0.032306824,0.016153412,RAS_EGC_12_1617_1,0.067768088,High-ice cluster,K00303,Osmolytes,Substrates,LI_enriched
"sarcosine oxidase, subunit delta [EC:1.5.3.1]",-0.153737338,0.076868669,RAS_EGC_02_1617_1,-0.290160101,High-ice cluster,K00304,Osmolytes,Substrates,LI_enriched
"sarcosine oxidase, subunit delta [EC:1.5.3.1]",-0.153737338,0.076868669,RAS_EGC_03_1617_2,-0.108843065,High-ice cluster,K00304,Osmolytes,Substrates,LI_enriched
"sarcosine oxidase, subunit delta [EC:1.5.3.1]",-0.153737338,0.076868669,RAS_EGC_05_1617_2,-0.209191039,Low-ice cluster,K00304,Osmolytes,Substrates,LI_enriched
"sarcosine oxidase, subunit delta [EC:1.5.3.1]",-0.153737338,0.076868669,RAS_EGC_07_1617_1,0.291584249,Low-ice cluster,K00304,Osmolytes,Substrates,LI_enriched
"sarcosine oxidase, subunit delta [EC:1.5.3.1]",-0.153737338,0.076868669,RAS_EGC_08_1617_1,0.129263359,Low-ice cluster,K00304,Osmolytes,Substrates,LI_enriched
"sarcosine oxidase, subunit delta [EC:1.5.3.1]",-0.153737338,0.076868669,RAS_EGC_09_1617_1,-0.098842981,Low-ice cluster,K00304,Osmolytes,Substrates,LI_enriched
"sarcosine oxidase, subunit delta [EC:1.5.3.1]",-0.153737338,0.076868669,RAS_EGC_10_1617_2,0.14107452,Low-ice cluster,K00304,Osmolytes,Substrates,LI_enriched
"sarcosine oxidase, subunit delta [EC:1.5.3.1]",-0.153737338,0.076868669,RAS_EGC_11_1617,0.207323906,Low-ice cluster,K00304,Osmolytes,Substrates,LI_enriched
"sarcosine oxidase, subunit delta [EC:1.5.3.1]",-0.153737338,0.076868669,RAS_EGC_12_1617_1,-0.062208848,High-ice cluster,K00304,Osmolytes,Substrates,LI_enriched
Monomeric sarcosine oxidase,0.59301971,-0.296509855,RAS_EGC_02_1617_1,0.399905825,High-ice cluster,NA,Osmolytes,Substrates,LI_enriched
Monomeric sarcosine oxidase,0.59301971,-0.296509855,RAS_EGC_03_1617_2,0.750009004,High-ice cluster,NA,Osmolytes,Substrates,LI_enriched
Monomeric sarcosine oxidase,0.59301971,-0.296509855,RAS_EGC_05_1617_2,-0.113835253,Low-ice cluster,NA,Osmolytes,Substrates,LI_enriched
Monomeric sarcosine oxidase,0.59301971,-0.296509855,RAS_EGC_07_1617_1,-0.677107352,Low-ice cluster,NA,Osmolytes,Substrates,LI_enriched
Monomeric sarcosine oxidase,0.59301971,-0.296509855,RAS_EGC_08_1617_1,-0.651789544,Low-ice cluster,NA,Osmolytes,Substrates,LI_enriched
Monomeric sarcosine oxidase,0.59301971,-0.296509855,RAS_EGC_09_1617_1,-0.181785915,Low-ice cluster,NA,Osmolytes,Substrates,LI_enriched
Monomeric sarcosine oxidase,0.59301971,-0.296509855,RAS_EGC_10_1617_2,-0.189629092,Low-ice cluster,NA,Osmolytes,Substrates,LI_enriched
Monomeric sarcosine oxidase,0.59301971,-0.296509855,RAS_EGC_11_1617,0.035088024,Low-ice cluster,NA,Osmolytes,Substrates,LI_enriched
Monomeric sarcosine oxidase,0.59301971,-0.296509855,RAS_EGC_12_1617_1,0.629144302,High-ice cluster,NA,Osmolytes,Substrates,LI_enriched
sorbitol/mannitol transport system permease protein,-0.596378553,0.298189277,RAS_EGC_02_1617_1,-0.474720638,High-ice cluster,K10229,Polyols,Substrates,LI_enriched
sorbitol/mannitol transport system permease protein,-0.596378553,0.298189277,RAS_EGC_03_1617_2,-0.926705762,High-ice cluster,K10229,Polyols,Substrates,LI_enriched
sorbitol/mannitol transport system permease protein,-0.596378553,0.298189277,RAS_EGC_05_1617_2,0.071823069,Low-ice cluster,K10229,Polyols,Substrates,LI_enriched
sorbitol/mannitol transport system permease protein,-0.596378553,0.298189277,RAS_EGC_07_1617_1,0.853077517,Low-ice cluster,K10229,Polyols,Substrates,LI_enriched
sorbitol/mannitol transport system permease protein,-0.596378553,0.298189277,RAS_EGC_08_1617_1,0.545110773,Low-ice cluster,K10229,Polyols,Substrates,LI_enriched
sorbitol/mannitol transport system permease protein,-0.596378553,0.298189277,RAS_EGC_09_1617_1,-0.01041503,Low-ice cluster,K10229,Polyols,Substrates,LI_enriched
sorbitol/mannitol transport system permease protein,-0.596378553,0.298189277,RAS_EGC_10_1617_2,0.284384511,Low-ice cluster,K10229,Polyols,Substrates,LI_enriched
sorbitol/mannitol transport system permease protein,-0.596378553,0.298189277,RAS_EGC_11_1617,0.045154821,Low-ice cluster,K10229,Polyols,Substrates,LI_enriched
sorbitol/mannitol transport system permease protein,-0.596378553,0.298189277,RAS_EGC_12_1617_1,-0.387709261,High-ice cluster,K10229,Polyols,Substrates,LI_enriched
sorbitol/mannitol transport system permease protein,-0.663233252,0.331616626,RAS_EGC_02_1617_1,-0.487112171,High-ice cluster,K10228,Polyols,Substrates,LI_enriched
sorbitol/mannitol transport system permease protein,-0.663233252,0.331616626,RAS_EGC_03_1617_2,-1.229049515,High-ice cluster,K10228,Polyols,Substrates,LI_enriched
sorbitol/mannitol transport system permease protein,-0.663233252,0.331616626,RAS_EGC_05_1617_2,0.157244846,Low-ice cluster,K10228,Polyols,Substrates,LI_enriched
sorbitol/mannitol transport system permease protein,-0.663233252,0.331616626,RAS_EGC_07_1617_1,0.887205999,Low-ice cluster,K10228,Polyols,Substrates,LI_enriched
sorbitol/mannitol transport system permease protein,-0.663233252,0.331616626,RAS_EGC_08_1617_1,0.493717082,Low-ice cluster,K10228,Polyols,Substrates,LI_enriched
sorbitol/mannitol transport system permease protein,-0.663233252,0.331616626,RAS_EGC_09_1617_1,-0.065898706,Low-ice cluster,K10228,Polyols,Substrates,LI_enriched
sorbitol/mannitol transport system permease protein,-0.663233252,0.331616626,RAS_EGC_10_1617_2,0.36018569,Low-ice cluster,K10228,Polyols,Substrates,LI_enriched
sorbitol/mannitol transport system permease protein,-0.663233252,0.331616626,RAS_EGC_11_1617,0.157244846,Low-ice cluster,K10228,Polyols,Substrates,LI_enriched
sorbitol/mannitol transport system permease protein,-0.663233252,0.331616626,RAS_EGC_12_1617_1,-0.27353807,High-ice cluster,K10228,Polyols,Substrates,LI_enriched
sorbitol/mannitol transport system substrate-binding protein,-0.800115717,0.400057859,RAS_EGC_02_1617_1,-0.516140598,High-ice cluster,K10227,Polyols,Substrates,LI_enriched
sorbitol/mannitol transport system substrate-binding protein,-0.800115717,0.400057859,RAS_EGC_03_1617_2,-0.821522248,High-ice cluster,K10227,Polyols,Substrates,LI_enriched
sorbitol/mannitol transport system substrate-binding protein,-0.800115717,0.400057859,RAS_EGC_05_1617_2,0.177006582,Low-ice cluster,K10227,Polyols,Substrates,LI_enriched
sorbitol/mannitol transport system substrate-binding protein,-0.800115717,0.400057859,RAS_EGC_07_1617_1,1.050279929,Low-ice cluster,K10227,Polyols,Substrates,LI_enriched
sorbitol/mannitol transport system substrate-binding protein,-0.800115717,0.400057859,RAS_EGC_08_1617_1,0.564772113,Low-ice cluster,K10227,Polyols,Substrates,LI_enriched
sorbitol/mannitol transport system substrate-binding protein,-0.800115717,0.400057859,RAS_EGC_09_1617_1,0.177006582,Low-ice cluster,K10227,Polyols,Substrates,LI_enriched
sorbitol/mannitol transport system substrate-binding protein,-0.800115717,0.400057859,RAS_EGC_10_1617_2,0.202982069,Low-ice cluster,K10227,Polyols,Substrates,LI_enriched
sorbitol/mannitol transport system substrate-binding protein,-0.800115717,0.400057859,RAS_EGC_11_1617,0.228299876,Low-ice cluster,K10227,Polyols,Substrates,LI_enriched
sorbitol/mannitol transport system substrate-binding protein,-0.800115717,0.400057859,RAS_EGC_12_1617_1,-1.062684305,High-ice cluster,K10227,Polyols,Substrates,LI_enriched
D-arabitol-phosphate dehydrogenase,0.851671929,-0.425835965,RAS_EGC_02_1617_1,0.783893098,High-ice cluster,NA,Polyols,Substrates,LI_enriched
D-arabitol-phosphate dehydrogenase,0.851671929,-0.425835965,RAS_EGC_03_1617_2,1.171658629,High-ice cluster,NA,Polyols,Substrates,LI_enriched
D-arabitol-phosphate dehydrogenase,0.851671929,-0.425835965,RAS_EGC_05_1617_2,-0.008783678,Low-ice cluster,NA,Polyols,Substrates,LI_enriched
D-arabitol-phosphate dehydrogenase,0.851671929,-0.425835965,RAS_EGC_07_1617_1,-1.205034436,Low-ice cluster,NA,Polyols,Substrates,LI_enriched
D-arabitol-phosphate dehydrogenase,0.851671929,-0.425835965,RAS_EGC_08_1617_1,-0.437779283,Low-ice cluster,NA,Polyols,Substrates,LI_enriched
D-arabitol-phosphate dehydrogenase,0.851671929,-0.425835965,RAS_EGC_09_1617_1,-0.725461355,Low-ice cluster,NA,Polyols,Substrates,LI_enriched
D-arabitol-phosphate dehydrogenase,0.851671929,-0.425835965,RAS_EGC_10_1617_2,-0.214635732,Low-ice cluster,NA,Polyols,Substrates,LI_enriched
D-arabitol-phosphate dehydrogenase,0.851671929,-0.425835965,RAS_EGC_11_1617,0.036678697,Low-ice cluster,NA,Polyols,Substrates,LI_enriched
D-arabitol-phosphate dehydrogenase,0.851671929,-0.425835965,RAS_EGC_12_1617_1,0.599464059,High-ice cluster,NA,Polyols,Substrates,LI_enriched
malonate-semialdehyde dehydrogenase (acetylating) / methylmalonate-semialdehyde dehydrogenase [EC:1.2.1.18 1.2.1.27],0.030952977,-0.015476489,RAS_EGC_02_1617_1,-0.121931945,High-ice cluster,K00140,Polyols,Substrates,LI_enriched
malonate-semialdehyde dehydrogenase (acetylating) / methylmalonate-semialdehyde dehydrogenase [EC:1.2.1.18 1.2.1.27],0.030952977,-0.015476489,RAS_EGC_03_1617_2,-0.036195034,High-ice cluster,K00140,Polyols,Substrates,LI_enriched
malonate-semialdehyde dehydrogenase (acetylating) / methylmalonate-semialdehyde dehydrogenase [EC:1.2.1.18 1.2.1.27],0.030952977,-0.015476489,RAS_EGC_05_1617_2,-0.066716223,Low-ice cluster,K00140,Polyols,Substrates,LI_enriched
malonate-semialdehyde dehydrogenase (acetylating) / methylmalonate-semialdehyde dehydrogenase [EC:1.2.1.18 1.2.1.27],0.030952977,-0.015476489,RAS_EGC_07_1617_1,-0.083383275,Low-ice cluster,K00140,Polyols,Substrates,LI_enriched
malonate-semialdehyde dehydrogenase (acetylating) / methylmalonate-semialdehyde dehydrogenase [EC:1.2.1.18 1.2.1.27],0.030952977,-0.015476489,RAS_EGC_08_1617_1,-0.050322413,Low-ice cluster,K00140,Polyols,Substrates,LI_enriched
malonate-semialdehyde dehydrogenase (acetylating) / methylmalonate-semialdehyde dehydrogenase [EC:1.2.1.18 1.2.1.27],0.030952977,-0.015476489,RAS_EGC_09_1617_1,-0.050322413,Low-ice cluster,K00140,Polyols,Substrates,LI_enriched
malonate-semialdehyde dehydrogenase (acetylating) / methylmalonate-semialdehyde dehydrogenase [EC:1.2.1.18 1.2.1.27],0.030952977,-0.015476489,RAS_EGC_10_1617_2,0.059297312,Low-ice cluster,K00140,Polyols,Substrates,LI_enriched
malonate-semialdehyde dehydrogenase (acetylating) / methylmalonate-semialdehyde dehydrogenase [EC:1.2.1.18 1.2.1.27],0.030952977,-0.015476489,RAS_EGC_11_1617,0.09858808,Low-ice cluster,K00140,Polyols,Substrates,LI_enriched
malonate-semialdehyde dehydrogenase (acetylating) / methylmalonate-semialdehyde dehydrogenase [EC:1.2.1.18 1.2.1.27],0.030952977,-0.015476489,RAS_EGC_12_1617_1,0.250985911,High-ice cluster,K00140,Polyols,Substrates,LI_enriched
myo-inositol-1(or 4)-monophosphatase [EC:3.1.3.25],0.053631685,-0.026815843,RAS_EGC_02_1617_1,0.029174718,High-ice cluster,K01092,Polyols,Substrates,LI_enriched
myo-inositol-1(or 4)-monophosphatase [EC:3.1.3.25],0.053631685,-0.026815843,RAS_EGC_03_1617_2,0.033457379,High-ice cluster,K01092,Polyols,Substrates,LI_enriched
myo-inositol-1(or 4)-monophosphatase [EC:3.1.3.25],0.053631685,-0.026815843,RAS_EGC_05_1617_2,-0.014691964,Low-ice cluster,K01092,Polyols,Substrates,LI_enriched
myo-inositol-1(or 4)-monophosphatase [EC:3.1.3.25],0.053631685,-0.026815843,RAS_EGC_07_1617_1,-0.160902156,Low-ice cluster,K01092,Polyols,Substrates,LI_enriched
myo-inositol-1(or 4)-monophosphatase [EC:3.1.3.25],0.053631685,-0.026815843,RAS_EGC_08_1617_1,-0.063706369,Low-ice cluster,K01092,Polyols,Substrates,LI_enriched
myo-inositol-1(or 4)-monophosphatase [EC:3.1.3.25],0.053631685,-0.026815843,RAS_EGC_09_1617_1,0.001616774,Low-ice cluster,K01092,Polyols,Substrates,LI_enriched
myo-inositol-1(or 4)-monophosphatase [EC:3.1.3.25],0.053631685,-0.026815843,RAS_EGC_10_1617_2,-0.037368673,Low-ice cluster,K01092,Polyols,Substrates,LI_enriched
myo-inositol-1(or 4)-monophosphatase [EC:3.1.3.25],0.053631685,-0.026815843,RAS_EGC_11_1617,0.114157333,Low-ice cluster,K01092,Polyols,Substrates,LI_enriched
myo-inositol-1(or 4)-monophosphatase [EC:3.1.3.25],0.053631685,-0.026815843,RAS_EGC_12_1617_1,0.098262959,High-ice cluster,K01092,Polyols,Substrates,LI_enriched
